Item_Number,Name,Year,Theme,Subtheme,Pieces,Minifigures,Image_URL,USD_MSRP,Packaging,Availability,wanted,owned,rating,theme_grp,review_num,query_id,adjust_coef,adj_USD_MSRP
4002,Riptide Racer,1996,Boats,No_Subtheme,54.0,1.0,http://images.brickset.com/sets/images/4002-1.jpg,13.0,Box,Retail,464.0,1448.0,4.28571428571429,Modern day,7,4002-1,0.635503115557,20.4562333083
4012,Wave Cops,1996,Boats,No_Subtheme,99.0,2.0,http://images.brickset.com/sets/images/4012-1.jpg,20.0,Box,Retail,459.0,1071.0,4.75,Modern day,4,4012-1,0.635503115557,31.4711281667
4022,C26 Sea Cutter,1996,Boats,No_Subtheme,193.0,3.0,http://images.brickset.com/sets/images/4022-1.jpg,30.0,Box,Retail,541.0,728.0,5,Modern day,4,4022-1,0.635503115557,47.20669225
4147,"Freestyle Canister, 4+",1996,Freestyle,No_Subtheme,187.0,0.0,http://images.brickset.com/sets/images/4147-1.jpg,15.5,Box,Retail,26.0,19.0,0,Basic,0,4147-1,0.635503115557,24.3901243292
4532,Manual Level Crossing,1996,Trains,9 V,135.0,1.0,http://images.brickset.com/sets/images/4532-1.jpg,24.0,Box,Retail,759.0,955.0,3.8,Modern day,5,4532-1,0.635503115557,37.7653538
4559,Cargo Railway,1996,Trains,9 V,842.0,7.0,http://images.brickset.com/sets/images/4559-1.jpg,130.0,Box,Retail,940.0,1594.0,4.5,Modern day,8,4559-1,0.635503115557,204.562333083
4565,Freight and Crane Railway,1996,Trains,9 V,914.0,3.0,http://images.brickset.com/sets/images/4565-1.jpg,140.0,Box,Retail,920.0,1251.0,4.85714285714286,Modern day,7,4565-1,0.635503115557,220.297897167
5571,Giant Truck,1996,Model Team,No_Subtheme,1757.0,0.0,http://images.brickset.com/sets/images/5571-1.jpg,139.0,Box,Retail,1349.0,837.0,4.88888888888889,Model making,9,5571-1,0.635503115557,218.724340758
6024,Bandit Ambush,1996,Castle,Dark Forest,59.0,2.0,http://images.brickset.com/sets/images/6024-1.jpg,6.5,Box,Retail - limited,932.0,1307.0,4.36363636363636,Historical,11,6024-1,0.635503115557,10.2281166542
6046,Hemlock Stronghold,1996,Castle,Dark Forest,216.0,5.0,http://images.brickset.com/sets/images/6046-1.jpg,24.0,Box,Retail - limited,1190.0,857.0,3.4,Historical,5,6046-1,0.635503115557,37.7653538
6079,Dark Forest Fortress,1996,Castle,Dark Forest,464.0,7.0,http://images.brickset.com/sets/images/6079-1.jpg,50.0,Box,Retail - limited,1508.0,782.0,4.75,Historical,4,6079-1,0.635503115557,78.6778204167
6104,Aquacessories,1996,Aquazone,Accessories,23.0,2.0,http://images.brickset.com/sets/images/6104-1.jpg,6.0,Box,Retail,492.0,1306.0,3.8,Action/Adventure,5,6104-1,0.635503115557,9.44133845
6135,Spy Shark,1996,Aquazone,Aquasharks,60.0,1.0,http://images.brickset.com/sets/images/6135-1.jpg,8.75,Box,Retail,477.0,2561.0,3.84615384615385,Action/Adventure,13,6135-1,0.635503115557,13.7686185729
6145,Crystal Crawler,1996,Aquazone,Aquanauts,96.0,1.0,http://images.brickset.com/sets/images/6145-1.jpg,12.0,Box,Retail,363.0,1352.0,4.2,Action/Adventure,5,6145-1,0.635503115557,18.8826769
6190,Shark's Crystal Cave,1996,Aquazone,Aquasharks,258.0,2.0,http://images.brickset.com/sets/images/6190-1.jpg,50.0,Box,Retail,738.0,1362.0,5,Action/Adventure,6,6190-1,0.635503115557,78.6778204167
6232,Skeleton Crew,1996,Pirates,Imperial Armada,28.0,2.0,http://images.brickset.com/sets/images/6232-1.jpg,3.0,Box,Retail,604.0,2413.0,4.2,Historical,10,6232-1,0.635503115557,4.720669225
6244,Armada Sentry,1996,Pirates,Imperial Armada,71.0,1.0,http://images.brickset.com/sets/images/6244-1.jpg,8.75,Box,Retail,778.0,1622.0,4,Historical,9,6244-1,0.635503115557,13.7686185729
6280,Armada Flagship,1996,Pirates,Imperial Armada,284.0,3.0,http://images.brickset.com/sets/images/6280-1.jpg,50.0,Box,Retail,1169.0,1625.0,4.18181818181818,Historical,11,6280-1,0.635503115557,78.6778204167
6289,Red Beard Runner,1996,Pirates,No_Subtheme,703.0,7.0,http://images.brickset.com/sets/images/6289-1.jpg,99.0,Box,Retail,1305.0,1117.0,4,Historical,10,6289-1,0.635503115557,155.782084425
6296,Shipwreck Island,1996,Pirates,No_Subtheme,216.0,4.0,http://images.brickset.com/sets/images/6296-1.jpg,29.75,Box,Retail,938.0,981.0,4.16666666666667,Historical,6,6296-1,0.635503115557,46.8133031479
6318,"Flowers, Trees and Fences",1996,Town,Accessories,49.0,0.0,http://images.brickset.com/sets/images/6318-1.jpg,4.5,Box,Retail,391.0,586.0,4,Modern day,2,6318-1,0.635503115557,7.0810038375
6331,Patriot Jet,1996,Town,Flight,161.0,2.0,http://images.brickset.com/sets/images/6331-1.jpg,16.5,Box,Retail,363.0,1103.0,4.25,Modern day,4,6331-1,0.635503115557,25.9636807375
6334,Wave Jump Racers,1996,Town,Leisure,181.0,4.0,http://images.brickset.com/sets/images/6334-1.jpg,20.0,Box,Retail,598.0,1073.0,4.16666666666667,Modern day,6,6334-1,0.635503115557,31.4711281667
6335,Indy Transport,1996,Town,Racing,397.0,3.0,http://images.brickset.com/sets/images/6335-1.jpg,30.0,Box,Retail,687.0,2002.0,4.90909090909091,Modern day,11,6335-1,0.635503115557,47.20669225
6337,Fast Track Finish,1996,Town,Racing,339.0,6.0,http://images.brickset.com/sets/images/6337-1.jpg,40.0,Box,Retail,625.0,879.0,4.2,Modern day,5,6337-1,0.635503115557,62.9422563333
6404,Carriage Ride,1996,Town,Paradisa,62.0,2.0,http://images.brickset.com/sets/images/6404-1.jpg,8.75,Box,Retail,387.0,712.0,5,Modern day,1,6404-1,0.635503115557,13.7686185729
6418,Country Club,1996,Town,Paradisa,280.0,5.0,http://images.brickset.com/sets/images/6418-1.jpg,42.0,Box,Retail,548.0,340.0,5,Modern day,1,6418-1,0.635503115557,66.08936915
6491,Rocket Racer,1996,Time Cruisers,No_Subtheme,58.0,1.0,http://images.brickset.com/sets/images/6491-1.jpg,4.5,Box,Retail,238.0,1512.0,3.33333333333333,Action/Adventure,6,6491-1,0.635503115557,7.0810038375
6492,Hypno Cruiser,1996,Time Cruisers,No_Subtheme,157.0,2.0,http://images.brickset.com/sets/images/6492-1.jpg,22.0,Box,Retail,273.0,783.0,3.66666666666667,Action/Adventure,3,6492-1,0.635503115557,34.6182409833
6493,Flying Time Vessel,1996,Time Cruisers,No_Subtheme,237.0,2.0,http://images.brickset.com/sets/images/6493-1.jpg,44.0,Box,Retail,357.0,1052.0,3.66666666666667,Action/Adventure,6,6493-1,0.635503115557,69.2364819667
6494,Magic Mountain Time Lab,1996,Time Cruisers,No_Subtheme,504.0,4.0,http://images.brickset.com/sets/images/6494-1.jpg,64.0,Box,Retail,484.0,659.0,4.5,Action/Adventure,8,6494-1,0.635503115557,100.707610133
6517,Water Jet,1996,Town,Leisure,29.0,1.0,http://images.brickset.com/sets/images/6517-1.jpg,3.0,Box,Retail,303.0,2760.0,4.16666666666667,Modern day,6,6517-1,0.635503115557,4.720669225
6518,Baja Buggy,1996,Town,Coastguard,37.0,1.0,http://images.brickset.com/sets/images/6518-1.jpg,3.5,Box,Retail,285.0,2392.0,4,Modern day,7,6518-1,0.635503115557,5.50744742917
6545,Search N' Rescue,1996,Town,Police,286.0,3.0,http://images.brickset.com/sets/images/6545-1.jpg,26.5,Box,Retail,433.0,1364.0,5,Modern day,2,6545-1,0.635503115557,41.6992448208
6546,Slick Racer,1996,Town,Racing,39.0,1.0,http://images.brickset.com/sets/images/6546-1.jpg,4.0,Box,Retail,367.0,2464.0,4.55555555555556,Modern day,9,6546-1,0.635503115557,6.29422563333
6563,Gator Landing,1996,Town,Leisure,233.0,3.0,http://images.brickset.com/sets/images/6563-1.jpg,27.5,Box,Retail,602.0,940.0,4.4,Modern day,5,6563-1,0.635503115557,43.2728012292
6581,Dig 'N' Dump,1996,Town,Construction,127.0,2.0,http://images.brickset.com/sets/images/6581-1.jpg,13.25,Box,Retail,374.0,1999.0,4.5,Modern day,2,6581-1,0.635503115557,20.8496224104
6598,Metro PD Station,1996,Town,Police,552.0,8.0,http://images.brickset.com/sets/images/6598-1.jpg,66.0,Box,Retail,722.0,1130.0,5,Modern day,4,6598-1,0.635503115557,103.85472295
6615,Eagle Stunt Flyer,1996,Town,Flight,76.0,1.0,http://images.brickset.com/sets/images/6615-1.jpg,8.75,Box,Retail,420.0,2387.0,4.6,Modern day,5,6615-1,0.635503115557,13.7686185729
6625,Speed Trackers,1996,Town,Police,62.0,2.0,http://images.brickset.com/sets/images/6625-1.jpg,6.75,Box,Retail,359.0,2436.0,4.375,Modern day,8,6625-1,0.635503115557,10.6215057562
6712,Sheriff's Showdown,1996,Western,Cowboys,28.0,2.0,http://images.brickset.com/sets/images/6712-1.jpg,4.0,Box,Retail,711.0,2912.0,4.11111111111111,Historical,9,6712-1,0.635503115557,6.29422563333
6716,Covered Wagon,1996,Western,Cowboys,64.0,1.0,http://images.brickset.com/sets/images/6716-1.jpg,8.0,Box,Retail,991.0,3578.0,4.25,Historical,12,6716-1,0.635503115557,12.5884512667
6755,Sheriff's Lock-Up,1996,Western,Cowboys,176.0,4.0,http://images.brickset.com/sets/images/6755-1.jpg,25.0,Box,Retail,998.0,3413.0,4.66666666666667,Historical,18,6755-1,0.635503115557,39.3389102083
6761,Bandit's Secret Hide-Out,1996,Western,Cowboys,250.0,5.0,http://images.brickset.com/sets/images/6761-1.jpg,40.0,Box,Retail,1330.0,2297.0,5,Historical,11,6761-1,0.635503115557,62.9422563333
6765,Gold City Junction,1996,Western,Cowboys,350.0,6.0,http://images.brickset.com/sets/images/6765-1.jpg,50.0,Box,Retail,1340.0,2352.0,5,Historical,8,6765-1,0.635503115557,78.6778204167
6769,Fort Legoredo,1996,Western,Cowboys,687.0,10.0,http://images.brickset.com/sets/images/6769-1.jpg,85.0,Box,Retail,1256.0,2229.0,4.86666666666667,Historical,15,6769-1,0.635503115557,133.752294708
6815,Hovertron,1996,Space,Exploriens,29.0,1.0,http://images.brickset.com/sets/images/6815-1.jpg,3.0,Box,Retail,385.0,3770.0,4.46153846153846,Action/Adventure,13,6815-1,0.635503115557,4.720669225
6854,Alien Fossilizer,1996,Space,Exploriens,53.0,1.0,http://images.brickset.com/sets/images/6854-1.jpg,6.0,Box,Retail,408.0,1877.0,4,Action/Adventure,6,6854-1,0.635503115557,9.44133845
6856,Planetary Decoder,1996,Space,Exploriens,80.0,1.0,http://images.brickset.com/sets/images/6856-1.jpg,8.0,Box,Retail,384.0,2411.0,4.14285714285714,Action/Adventure,7,6856-1,0.635503115557,12.5884512667
6899,Nebula Outpost,1996,Space,Exploriens,158.0,2.0,http://images.brickset.com/sets/images/6899-1.jpg,15.0,Box,Retail,470.0,1882.0,4.33333333333333,Action/Adventure,12,6899-1,0.635503115557,23.603346125
6938,Scorpion Detector,1996,Space,Exploriens,196.0,2.0,http://images.brickset.com/sets/images/6938-1.jpg,24.0,Box,Retail,452.0,1064.0,4.8,Action/Adventure,5,6938-1,0.635503115557,37.7653538
6958,Android Base,1996,Space,Exploriens,267.0,3.0,http://images.brickset.com/sets/images/6958-1.jpg,40.0,Box,Retail,684.0,1178.0,4.625,Action/Adventure,8,6958-1,0.635503115557,62.9422563333
6982,Explorien Starship,1996,Space,Exploriens,662.0,4.0,http://images.brickset.com/sets/images/6982-1.jpg,80.0,Box,Retail,827.0,1417.0,4.16666666666667,Action/Adventure,18,6982-1,0.635503115557,125.884512667
8207,Dune Duster,1996,Technic,No_Subtheme,86.0,0.0,http://images.brickset.com/sets/images/8207-1.jpg,8.0,Box,Retail,150.0,1569.0,4,Technical,5,8207-1,0.635503115557,12.5884512667
8230,Coastal Cop Buggy,1996,Technic,No_Subtheme,175.0,1.0,http://images.brickset.com/sets/images/8230-1.jpg,22.0,Box,Retail,191.0,997.0,4,Technical,1,8230-1,0.635503115557,34.6182409833
8244,Convertables,1996,Technic,No_Subtheme,275.0,1.0,http://images.brickset.com/sets/images/8244-1.jpg,33.0,Box,Retail,132.0,477.0,3.66666666666667,Technical,3,8244-1,0.635503115557,51.927361475
8286,3-In-1 Car,1996,Technic,No_Subtheme,734.0,2.0,http://images.brickset.com/sets/images/8286-1.jpg,84.0,Box,Retail,243.0,482.0,3.33333333333333,Technical,3,8286-1,0.635503115557,132.1787383
8408,Desert Ranger,1996,Technic,No_Subtheme,289.0,0.0,http://images.brickset.com/sets/images/8408-1.jpg,30.0,Box,Retail,172.0,615.0,3.5,Technical,2,8408-1,0.635503115557,47.20669225
8425,Black Hawk,1996,Technic,No_Subtheme,465.0,0.0,http://images.brickset.com/sets/images/8425-1.jpg,49.5,Box,Retail,451.0,682.0,3.5,Technical,2,8425-1,0.635503115557,77.8910422125
8443,Pneumatic Log Loader,1996,Technic,No_Subtheme,327.0,0.0,http://images.brickset.com/sets/images/8443-1.jpg,59.0,Box,Retail,359.0,579.0,5,Technical,3,8443-1,0.635503115557,92.8398280916
8456,Fiber Optic Multi Set,1996,Technic,No_Subtheme,404.0,0.0,http://images.brickset.com/sets/images/8456-1.jpg,74.0,Box,Retail,261.0,680.0,4,Technical,1,8456-1,0.635503115557,116.443174217
8480,Space Shuttle,1996,Technic,No_Subtheme,1368.0,0.0,http://images.brickset.com/sets/images/8480-1.jpg,158.0,Box,Retail,1556.0,2055.0,4.91666666666667,Technical,12,8480-1,0.635503115557,248.621912517
1785,Crater Critters,1995,Space,Miscellaneous,143.0,0.0,http://images.brickset.com/sets/images/1785-1.jpg,10.0,Box,Retail - limited,206.0,356.0,2.33333333333333,Action/Adventure,3,1785-1,0.61764547801,16.1905176287
1787,Crater Cruiser,1995,Space,Unitron,183.0,2.0,http://images.brickset.com/sets/images/1787-1.jpg,18.0,Box,Retail - limited,509.0,650.0,3.75,Action/Adventure,8,1787-1,0.61764547801,29.1429317317
1788,Treasure Chest,1995,Pirates,No_Subtheme,159.0,4.0,http://images.brickset.com/sets/images/1788-1.jpg,22.0,Box,Retail - limited,1003.0,538.0,5,Historical,2,1788-1,0.61764547801,35.6191387831
1789,Star Hawk II,1995,Space,Unitron,292.0,2.0,http://images.brickset.com/sets/images/1789-1.jpg,27.0,Box,Retail - limited,725.0,682.0,4.18181818181818,Action/Adventure,11,1789-1,0.61764547801,43.7143975975
1822,Sea Claw 7,1995,Aquazone,Aquanauts,192.0,2.0,http://images.brickset.com/sets/images/1822-1.jpg,20.0,Box,Retail - limited,535.0,1324.0,4.6,Action/Adventure,5,1822-1,0.61764547801,32.3810352574
4163,"Electric Freestyle Set, 6+",1995,Freestyle,No_Subtheme,349.0,0.0,http://images.brickset.com/sets/images/4163-1.jpg,45.0,Box,Retail,39.0,97.0,0,Basic,0,4163-1,0.61764547801,72.8573293291
4552,Cargo Crane,1995,Trains,9 V,282.0,2.0,http://images.brickset.com/sets/images/4552-1.jpg,38.5,Box,Retail,948.0,1041.0,5,Modern day,4,4552-1,0.61764547801,62.3334928705
4555,Cargo Station,1995,Trains,9 V,389.0,3.0,http://images.brickset.com/sets/images/4555-1.jpg,66.0,Box,Retail,910.0,955.0,4.5,Modern day,4,4555-1,0.61764547801,106.857416349
5541,Blue Fury,1995,Model Team,No_Subtheme,421.0,0.0,http://images.brickset.com/sets/images/5541-1.jpg,39.5,Box,Retail,435.0,952.0,5,Model making,3,5541-1,0.61764547801,63.9525446334
6008,Royal King,1995,Castle,Royal Knights,10.0,1.0,http://images.brickset.com/sets/images/6008-1.jpg,3.0,Box,Retail,589.0,3087.0,3.5,Historical,8,6008-1,0.61764547801,4.85715528861
6036,Skeleton Surprise,1995,Castle,Royal Knights,74.0,2.0,http://images.brickset.com/sets/images/6036-1.jpg,8.0,Box,Retail,643.0,2939.0,4.3,Historical,10,6036-1,0.61764547801,12.952414103
6044,King's Carriage,1995,Castle,Royal Knights,124.0,4.0,http://images.brickset.com/sets/images/6044-1.jpg,16.5,Box,Retail,754.0,2024.0,3.66666666666667,Historical,6,6044-1,0.61764547801,26.7143540873
6078,Royal Drawbridge,1995,Castle,Royal Knights,258.0,5.0,http://images.brickset.com/sets/images/6078-1.jpg,30.0,Box,Retail,975.0,1683.0,3.66666666666667,Historical,6,6078-1,0.61764547801,48.5715528861
6090,Royal Knight's Castle,1995,Castle,Royal Knights,764.0,11.0,http://images.brickset.com/sets/images/6090-1.jpg,95.0,Box,Retail,1673.0,2213.0,4.73333333333333,Historical,30,6090-1,0.61764547801,153.809917473
6115,Shark Scout,1995,Aquazone,Aquasharks,28.0,1.0,http://images.brickset.com/sets/images/6115-1.jpg,3.5,Box,Retail,418.0,5119.0,3.75,Action/Adventure,12,6115-1,0.61764547801,5.66668117004
6125,Sea Sprint 9,1995,Aquazone,Aquanauts,32.0,1.0,http://images.brickset.com/sets/images/6125-1.jpg,4.0,Box,Retail,452.0,5627.0,4.09090909090909,Action/Adventure,11,6125-1,0.61764547801,6.47620705148
6155,Deep Sea Predator,1995,Aquazone,Aquasharks,103.0,1.0,http://images.brickset.com/sets/images/6155-1.jpg,22.0,Box,Retail,572.0,3793.0,4.45454545454545,Action/Adventure,11,6155-1,0.61764547801,35.6191387831
6175,Crystal Explorer Sub,1995,Aquazone,Aquanauts,167.0,2.0,http://images.brickset.com/sets/images/6175-1.jpg,33.0,Box,Retail,642.0,3549.0,4.58333333333333,Action/Adventure,12,6175-1,0.61764547801,53.4287081747
6195,Neptune Discovery Lab,1995,Aquazone,Aquanauts,508.0,4.0,http://images.brickset.com/sets/images/6195-1.jpg,89.0,Box,Retail,1005.0,2027.0,4.86363636363636,Action/Adventure,22,6195-1,0.61764547801,144.095606895
6254,Rocky Reef,1995,Pirates,No_Subtheme,103.0,3.0,http://images.brickset.com/sets/images/6254-1.jpg,15.0,Box,Retail,761.0,1401.0,4.16666666666667,Historical,6,6254-1,0.61764547801,24.285776443
6263,Imperial Outpost,1995,Pirates,Imperial Guards,216.0,4.0,http://images.brickset.com/sets/images/6263-1.jpg,27.5,Box,Retail,1161.0,1404.0,4.69230769230769,Historical,13,6263-1,0.61764547801,44.5239234789
6279,Skull Island,1995,Pirates,No_Subtheme,378.0,6.0,http://images.brickset.com/sets/images/6279-1.jpg,53.0,Box,Retail,1220.0,1427.0,4.8,Historical,10,6279-1,0.61764547801,85.8097434321
6336,Launch Response Unit,1995,Town,Launch Command,185.0,2.0,http://images.brickset.com/sets/images/6336-1.jpg,16.5,Box,Retail,474.0,1706.0,4.5,Modern day,6,6336-1,0.61764547801,26.7143540873
6338,Hurricane Harbour,1995,Town,Coastguard,364.0,3.0,http://images.brickset.com/sets/images/6338-1.jpg,49.5,Box,Retail,792.0,921.0,4.66666666666667,Modern day,3,6338-1,0.61764547801,80.143062262
6339,Shuttle Launch Pad,1995,Town,Launch Command,564.0,4.0,http://images.brickset.com/sets/images/6339-1.jpg,66.0,Box,Retail,1248.0,2158.0,5,Modern day,15,6339-1,0.61764547801,106.857416349
6414,Dolphin Point,1995,Town,Paradisa,207.0,4.0,http://images.brickset.com/sets/images/6414-1.jpg,33.0,Box,Retail,682.0,664.0,4.66666666666667,Modern day,3,6414-1,0.61764547801,53.4287081747
6484,F1 Hauler,1995,Town,Rescue,269.0,3.0,http://images.brickset.com/sets/images/6484-1.jpg,49.5,Box,Retail,655.0,866.0,5,Modern day,2,6484-1,0.61764547801,80.143062262
6516,Moon Walker,1995,Town,Launch Command,34.0,1.0,http://images.brickset.com/sets/images/6516-1.jpg,3.0,Box,Retail,338.0,3185.0,3.5,Modern day,8,6516-1,0.61764547801,4.85715528861
6525,Blaze Commander,1995,Town,Fire,50.0,1.0,http://images.brickset.com/sets/images/6525-1.jpg,4.5,Box,Retail,232.0,1783.0,3.66666666666667,Modern day,3,6525-1,0.61764547801,7.28573293291
6535,Dumper,1995,Town,Construction,42.0,1.0,http://images.brickset.com/sets/images/6535-1.jpg,4.5,Box,Retail,271.0,1794.0,4,Modern day,3,6535-1,0.61764547801,7.28573293291
6544,Shuttle Transcon 2,1995,Town,Launch Command,342.0,3.0,http://images.brickset.com/sets/images/6544-1.jpg,38.5,Box,Retail,834.0,1781.0,4.85714285714286,Modern day,7,6544-1,0.61764547801,62.3334928705
6562,Gas Stop Shop,1995,Town,Shops and Services,221.0,3.0,http://images.brickset.com/sets/images/6562-1.jpg,24.5,Box,Retail,570.0,1289.0,4.66666666666667,Modern day,6,6562-1,0.61764547801,39.6667681903
6596,Wave Master,1995,Town,Boats,134.0,1.0,http://images.brickset.com/sets/images/6596-1.jpg,12.0,Box,Retail,382.0,1501.0,4.6,Modern day,5,6596-1,0.61764547801,19.4286211544
6614,Launch Evac 1,1995,Town,Launch Command,122.0,1.0,http://images.brickset.com/sets/images/6614-1.jpg,9.25,Box,Retail,478.0,2616.0,4.5,Modern day,8,6614-1,0.61764547801,14.9762288065
6639,Raven Racer,1995,Town,Racing,66.0,1.0,http://images.brickset.com/sets/images/6639-1.jpg,7.25,Box,Retail,197.0,1293.0,3.66666666666667,Modern day,3,6639-1,0.61764547801,11.7381252808
6649,Street Sweeper,1995,Town,Maintenance,63.0,1.0,http://images.brickset.com/sets/images/6649-1.jpg,6.75,Box,Retail,567.0,3697.0,4.4,Modern day,5,6649-1,0.61764547801,10.9285993994
8210,Nitro GTX bike,1995,Technic,No_Subtheme,86.0,0.0,http://images.brickset.com/sets/images/8210-1.jpg,20.0,Box,Retail,158.0,1782.0,3.5,Technical,2,8210-1,0.61764547801,32.3810352574
8280,Fire Engine,1995,Technic,No_Subtheme,424.0,2.0,http://images.brickset.com/sets/images/8280-1.jpg,55.0,Box,Retail,219.0,589.0,4.66666666666667,Technical,3,8280-1,0.61764547801,89.0478469578
8412,Nighthawk,1995,Technic,No_Subtheme,286.0,0.0,http://images.brickset.com/sets/images/8412-1.jpg,29.75,Box,Retail,228.0,917.0,4.33333333333333,Technical,3,8412-1,0.61764547801,48.1667899454
8422,Circuit Shock Racer,1995,Technic,No_Subtheme,315.0,0.0,http://images.brickset.com/sets/images/8422-1.jpg,33.0,Box,Retail,236.0,1119.0,4,Technical,2,8422-1,0.61764547801,53.4287081747
8440,Formula Flash,1995,Technic,No_Subtheme,414.0,0.0,http://images.brickset.com/sets/images/8440-1.jpg,54.0,Box,Retail,284.0,1026.0,4,Technical,3,8440-1,0.61764547801,87.428795195
8460,Pneumatic Crane Truck,1995,Technic,No_Subtheme,850.0,0.0,http://images.brickset.com/sets/images/8460-1.jpg,99.0,Box,Retail,475.0,1011.0,5,Technical,6,8460-1,0.61764547801,160.286124524
8485,Control Centre II,1995,Technic,No_Subtheme,1079.0,0.0,http://images.brickset.com/sets/images/8485-1.jpg,219.0,Box,Retail,734.0,779.0,5,Technical,3,8485-1,0.61764547801,354.572336068
1720,Cactus Canyon Value Pack,1994,Town,Bonus/Value Pack,133.0,0.0,http://images.brickset.com/sets/images/1720-1.jpg,10.0,Box,Retail - limited,283.0,403.0,4,Modern day,1,1720-1,0.601524931034,16.6244148565
1721,Sandypoint Marina Value Pack,1994,Town,Bonus/Value Pack,155.0,0.0,http://images.brickset.com/sets/images/1721-1.jpg,15.0,Box,Retail - limited,311.0,321.0,4.75,Modern day,4,1721-1,0.601524931034,24.9366222847
